workerid,rt,trial_type,stim_type,stim_property,stim_determiner,trialNum,stim_prevalence,trial_num,response,stim_category
89,1229,implied_prevalence,accidental,muddy fur,generic,NA,NA,6,1,kazzes
89,1658,implied_prevalence,accidental,infected ears,generic,NA,NA,7,5,ackles
89,1096,implied_prevalence,accidental,wet feathers,generic,NA,NA,8,10,elleps
89,1464,implied_prevalence,accidental,muddy feathers,generic,NA,NA,9,25,glippets
89,1031,implied_prevalence,accidental,fungus-covered claws,generic,NA,NA,10,50,daiths
89,1439,implied_prevalence,accidental,sore teeth,generic,NA,NA,11,75,plovs
89,1879,implied_prevalence,accidental,fungus-covered scales,generic,NA,NA,12,20,luzaks
89,2647,implied_prevalence,accidental,rotting teeth,generic,NA,NA,13,10,cheebas
89,1431,implied_prevalence,accidental,itchy skin,generic,NA,NA,14,0,dorbs
89,1527,implied_prevalence,accidental,broken legs,generic,NA,NA,15,0,morseths
89,1983,implied_prevalence,accidental,swollen skin,generic,NA,NA,16,1,taifels
89,2327,implied_prevalence,accidental,cracked shells,generic,NA,NA,17,1,moxes
89,1126,implied_prevalence,accidental,rotting shells,generic,NA,NA,18,1,sapers
89,1188,implied_prevalence,accidental,sore legs,generic,NA,NA,19,2,stups
90,8887,implied_prevalence,accidental,infected scales,generic,NA,NA,0,100,daiths
90,3039,implied_prevalence,accidental,rotting teeth,generic,NA,NA,1,100,luzaks
90,3056,implied_prevalence,accidental,muddy fur,generic,NA,NA,2,100,morseths
90,4464,implied_prevalence,accidental,broken legs,generic,NA,NA,3,100,reesles
90,1416,implied_prevalence,accidental,cracked shells,generic,NA,NA,4,100,blins
90,1072,implied_prevalence,accidental,infected ears,generic,NA,NA,5,100,sapers
90,1111,implied_prevalence,accidental,cracked claws,generic,NA,NA,6,100,dorbs
90,1168,implied_prevalence,accidental,sore legs,generic,NA,NA,7,100,mooks
90,999,implied_prevalence,accidental,wet feathers,generic,NA,NA,8,100,zorbs
90,912,implied_prevalence,accidental,fungus-covered claws,generic,NA,NA,9,100,ollers
90,1082,implied_prevalence,accidental,fungus-covered scales,generic,NA,NA,10,100,kweps
90,1007,implied_prevalence,accidental,muddy feathers,generic,NA,NA,11,100,noobs
90,1016,implied_prevalence,accidental,broken tails,generic,NA,NA,12,100,ackles
90,1023,implied_prevalence,accidental,swollen ears,generic,NA,NA,13,100,cheebas
90,1048,implied_prevalence,accidental,sore teeth,generic,NA,NA,14,100,krivels
90,1088,implied_prevalence,accidental,rotting shells,generic,NA,NA,15,100,thups
90,1448,implied_prevalence,accidental,itchy tails,generic,NA,NA,16,100,moxes
90,1064,implied_prevalence,accidental,swollen skin,generic,NA,NA,17,100,trufts
90,944,implied_prevalence,accidental,itchy skin,generic,NA,NA,18,100,glippets
90,912,implied_prevalence,accidental,wet fur,generic,NA,NA,19,100,elleps
91,5613,truth_conditions,accidental,muddy fur,generic,0,50,NA,True,ludinos
91,1891,truth_conditions,accidental,wet feathers,generic,1,50,NA,True,trufts
91,2075,truth_conditions,accidental,itchy skin,generic,2,50,NA,True,blins
91,2143,truth_conditions,accidental,sore teeth,generic,3,70,NA,True,kazzes
91,3175,truth_conditions,accidental,broken legs,generic,4,50,NA,True,sapers
91,2600,truth_conditions,accidental,wet fur,generic,5,30,NA,False,morseths
91,2393,truth_conditions,accidental,fungus-covered scales,generic,6,90,NA,True,frams
91,1780,truth_conditions,accidental,rotting shells,generic,7,90,NA,True,taifels
91,1834,truth_conditions,accidental,sore legs,generic,8,10,NA,False,thups
91,1850,truth_conditions,accidental,infected ears,generic,9,70,NA,True,kweps
91,1481,truth_conditions,accidental,itchy tails,generic,10,70,NA,True,zoovs
91,1397,truth_conditions,accidental,broken tails,generic,11,30,NA,False,stups
91,1579,truth_conditions,accidental,infected scales,generic,12,30,NA,False,dorbs
91,5334,truth_conditions,accidental,cracked claws,generic,13,70,NA,True,reesles
91,1194,truth_conditions,accidental,swollen ears,generic,14,10,NA,False,luzaks
91,1451,truth_conditions,accidental,fungus-covered claws,generic,15,90,NA,True,elleps
91,1817,truth_conditions,accidental,swollen skin,generic,16,90,NA,True,daiths
91,1710,truth_conditions,accidental,muddy feathers,generic,17,10,NA,False,zorbs
91,1124,truth_conditions,accidental,cracked shells,generic,18,10,NA,False,noobs
91,1215,truth_conditions,accidental,rotting teeth,generic,19,30,NA,False,krivels
92,8100,implied_prevalence,accidental,infected scales,generic,NA,NA,0,25,cheebas
92,7336,implied_prevalence,accidental,muddy fur,generic,NA,NA,1,42,mooks
92,9200,implied_prevalence,accidental,infected ears,generic,NA,NA,2,13,krivels
92,6524,implied_prevalence,accidental,cracked claws,generic,NA,NA,3,8,sapers
92,6667,implied_prevalence,accidental,broken tails,generic,NA,NA,4,5,javs
92,7897,implied_prevalence,accidental,muddy feathers,generic,NA,NA,5,24,kazzes
92,4334,implied_prevalence,accidental,broken legs,generic,NA,NA,6,3,dorbs
92,4482,implied_prevalence,accidental,swollen ears,generic,NA,NA,7,14,luzaks
92,4906,implied_prevalence,accidental,cracked shells,generic,NA,NA,8,6,plovs
92,7269,implied_prevalence,accidental,itchy skin,generic,NA,NA,9,37,feps
92,9310,implied_prevalence,accidental,wet fur,generic,NA,NA,10,28,taifels
92,4928,implied_prevalence,accidental,swollen skin,generic,NA,NA,11,9,ludinos
92,5757,implied_prevalence,accidental,fungus-covered claws,generic,NA,NA,12,33,elleps
92,7613,implied_prevalence,accidental,sore legs,generic,NA,NA,13,17,frams
92,8504,implied_prevalence,accidental,rotting teeth,generic,NA,NA,14,26,zoovs
92,9294,implied_prevalence,accidental,itchy tails,generic,NA,NA,15,13,thups
92,6273,implied_prevalence,accidental,rotting shells,generic,NA,NA,16,7,zorbs
92,9111,implied_prevalence,accidental,fungus-covered scales,generic,NA,NA,17,32,morseths
92,5201,implied_prevalence,accidental,wet feathers,generic,NA,NA,18,27,blins
92,9044,implied_prevalence,accidental,sore teeth,generic,NA,NA,19,14,moxes
93,10229,truth_conditions,accidental,muddy fur,generic,0,70,NA,True,daiths
93,12626,truth_conditions,accidental,broken tails,generic,1,30,NA,True,dorbs
93,6409,truth_conditions,accidental,swollen ears,generic,2,50,NA,True,luzaks
93,7167,truth_conditions,accidental,rotting teeth,generic,3,70,NA,True,cheebas
93,12643,truth_conditions,accidental,rotting shells,generic,4,30,NA,True,kweps
93,6045,truth_conditions,accidental,cracked claws,generic,5,90,NA,True,plovs
93,10258,truth_conditions,accidental,fungus-covered scales,generic,6,10,NA,False,glippets
93,6677,truth_conditions,accidental,cracked shells,generic,7,50,NA,True,ackles
93,6864,truth_conditions,accidental,wet feathers,generic,8,70,NA,True,zorbs
93,8458,truth_conditions,accidental,sore teeth,generic,9,10,NA,False,sapers
93,8143,truth_conditions,accidental,infected scales,generic,10,30,NA,True,javs
93,8009,truth_conditions,accidental,wet fur,generic,11,10,NA,False,reesles
93,9076,truth_conditions,accidental,swollen skin,generic,12,50,NA,True,feps
93,6305,truth_conditions,accidental,muddy feathers,generic,13,70,NA,True,morseths
93,7837,truth_conditions,accidental,itchy tails,generic,14,90,NA,True,zoovs
93,6576,truth_conditions,accidental,sore legs,generic,15,50,NA,True,moxes
93,9345,truth_conditions,accidental,broken legs,generic,16,30,NA,True,trufts
93,4380,truth_conditions,accidental,infected ears,generic,17,90,NA,True,elleps
93,6999,truth_conditions,accidental,itchy skin,generic,18,10,NA,False,frams
93,4687,truth_conditions,accidental,fungus-covered claws,generic,19,90,NA,True,ollers
94,5302,implied_prevalence,accidental,infected ears,generic,NA,NA,0,10,zoovs
94,4070,implied_prevalence,accidental,cracked shells,generic,NA,NA,1,20,ludinos
94,2593,implied_prevalence,accidental,rotting teeth,generic,NA,NA,2,10,blins
94,2789,implied_prevalence,accidental,muddy feathers,generic,NA,NA,3,50,moxes
94,3237,implied_prevalence,accidental,broken legs,generic,NA,NA,4,10,kazzes
94,2415,implied_prevalence,accidental,cracked claws,generic,NA,NA,5,10,glippets
94,3513,implied_prevalence,accidental,sore legs,generic,NA,NA,6,50,taifels
94,2622,implied_prevalence,accidental,itchy tails,generic,NA,NA,7,10,krivels
94,2176,implied_prevalence,accidental,wet fur,generic,NA,NA,8,10,noobs
94,2396,implied_prevalence,accidental,itchy skin,generic,NA,NA,9,10,frams
94,2554,implied_prevalence,accidental,wet feathers,generic,NA,NA,10,10,zorbs
94,2205,implied_prevalence,accidental,swollen ears,generic,NA,NA,11,10,cheebas
94,3097,implied_prevalence,accidental,infected scales,generic,NA,NA,12,10,javs
94,2456,implied_prevalence,accidental,swollen skin,generic,NA,NA,13,10,dorbs
94,2222,implied_prevalence,accidental,muddy fur,generic,NA,NA,14,10,lorches
94,2688,implied_prevalence,accidental,fungus-covered scales,generic,NA,NA,15,45,thups
94,2862,implied_prevalence,accidental,rotting shells,generic,NA,NA,16,30,kweps
94,2565,implied_prevalence,accidental,broken tails,generic,NA,NA,17,10,reesles
94,3307,implied_prevalence,accidental,fungus-covered claws,generic,NA,NA,18,30,ollers
94,2376,implied_prevalence,accidental,sore teeth,generic,NA,NA,19,10,daiths
95,11651,truth_conditions,accidental,wet feathers,generic,0,70,NA,True,kweps
95,244059,truth_conditions,accidental,muddy fur,generic,1,30,NA,True,glippets
95,3247,truth_conditions,accidental,sore legs,generic,2,90,NA,False,taifels
95,9695,truth_conditions,accidental,itchy skin,generic,3,70,NA,True,kazzes
95,11448,truth_conditions,accidental,fungus-covered claws,generic,4,90,NA,True,ackles
95,12288,truth_conditions,accidental,infected ears,generic,5,10,NA,False,zoovs
95,6896,truth_conditions,accidental,rotting shells,generic,6,70,NA,True,ludinos
95,4568,truth_conditions,accidental,broken tails,generic,7,90,NA,True,reesles
95,6513,truth_conditions,accidental,wet fur,generic,8,10,NA,True,daiths
95,3495,truth_conditions,accidental,swollen ears,generic,9,70,NA,True,trufts
95,12447,truth_conditions,accidental,cracked claws,generic,10,50,NA,True,luzaks
95,48232,truth_conditions,accidental,muddy feathers,generic,11,30,NA,True,krivels
95,15928,truth_conditions,accidental,rotting teeth,generic,12,30,NA,True,ollers
95,4257,truth_conditions,accidental,sore teeth,generic,13,50,NA,True,dorbs
95,5855,truth_conditions,accidental,cracked shells,generic,14,30,NA,True,elleps
95,5728,truth_conditions,accidental,fungus-covered scales,generic,15,50,NA,True,cheebas
95,6177,truth_conditions,accidental,swollen skin,generic,16,10,NA,True,mooks
95,3927,truth_conditions,accidental,infected scales,generic,17,90,NA,True,zorbs
95,3767,truth_conditions,accidental,itchy tails,generic,18,50,NA,True,noobs
95,4159,truth_conditions,accidental,broken legs,generic,19,10,NA,False,feps
96,20796,truth_conditions,accidental,rotting teeth,generic,0,90,NA,True,zoovs
96,3090,truth_conditions,accidental,infected ears,generic,1,90,NA,True,blins
96,7740,truth_conditions,accidental,swollen ears,generic,2,10,NA,True,thups
96,2315,truth_conditions,accidental,sore teeth,generic,3,70,NA,True,daiths
96,3775,truth_conditions,accidental,wet fur,generic,4,50,NA,True,cheebas
96,3138,truth_conditions,accidental,muddy fur,generic,5,70,NA,True,ludinos
96,3064,truth_conditions,accidental,broken tails,generic,6,90,NA,True,dorbs
96,2316,truth_conditions,accidental,cracked shells,generic,7,50,NA,True,taifels
96,2746,truth_conditions,accidental,infected scales,generic,8,30,NA,False,noobs
96,2587,truth_conditions,accidental,muddy feathers,generic,9,10,NA,False,luzaks
96,3922,truth_conditions,accidental,fungus-covered scales,generic,10,10,NA,False,stups
96,3334,truth_conditions,accidental,wet feathers,generic,11,30,NA,False,lorches
96,11191,truth_conditions,accidental,itchy tails,generic,12,90,NA,False,kazzes
96,28095,truth_conditions,accidental,swollen skin,generic,13,70,NA,True,feps
96,8760,truth_conditions,accidental,rotting shells,generic,14,30,NA,False,moxes
96,1717,truth_conditions,accidental,broken legs,generic,15,10,NA,False,ackles
96,1835,truth_conditions,accidental,itchy skin,generic,16,70,NA,True,plovs
96,9338,truth_conditions,accidental,sore legs,generic,17,50,NA,True,glippets
96,3759,truth_conditions,accidental,fungus-covered claws,generic,18,30,NA,False,trufts
96,2218,truth_conditions,accidental,cracked claws,generic,19,50,NA,True,reesles
97,11620,implied_prevalence,accidental,swollen skin,generic,NA,NA,0,90,zorbs
97,6332,implied_prevalence,accidental,cracked claws,generic,NA,NA,1,90,daiths
97,5230,implied_prevalence,accidental,itchy tails,generic,NA,NA,2,90,moxes
97,6933,implied_prevalence,accidental,fungus-covered scales,generic,NA,NA,3,90,krivels
97,5832,implied_prevalence,accidental,swollen ears,generic,NA,NA,4,90,elleps
97,4592,implied_prevalence,accidental,wet fur,generic,NA,NA,5,90,taifels
97,9545,implied_prevalence,accidental,infected scales,generic,NA,NA,6,10,kweps
97,4022,implied_prevalence,accidental,rotting shells,generic,NA,NA,7,10,trufts
97,5485,implied_prevalence,accidental,broken legs,generic,NA,NA,8,1,thups
97,5807,implied_prevalence,accidental,muddy feathers,generic,NA,NA,9,50,plovs
97,5863,implied_prevalence,accidental,cracked shells,generic,NA,NA,10,10,sapers
97,8356,implied_prevalence,accidental,sore legs,generic,NA,NA,11,50,ackles
97,4739,implied_prevalence,accidental,fungus-covered claws,generic,NA,NA,12,90,mooks
97,8853,implied_prevalence,accidental,rotting teeth,generic,NA,NA,13,10,stups
97,4177,implied_prevalence,accidental,broken tails,generic,NA,NA,14,10,kazzes
97,5510,implied_prevalence,accidental,sore teeth,generic,NA,NA,15,30,glippets
97,3147,implied_prevalence,accidental,infected ears,generic,NA,NA,16,10,dorbs
97,3216,implied_prevalence,accidental,itchy skin,generic,NA,NA,17,10,feps
97,4597,implied_prevalence,accidental,wet feathers,generic,NA,NA,18,80,reesles
97,10230,implied_prevalence,accidental,muddy fur,generic,NA,NA,19,50,zoovs
98,12243,truth_conditions,accidental,cracked claws,generic,0,90,NA,False,mooks
98,21712,truth_conditions,accidental,wet feathers,generic,1,10,NA,False,noobs
98,6253,truth_conditions,accidental,swollen ears,generic,2,70,NA,False,sapers
98,3010,truth_conditions,accidental,sore legs,generic,3,30,NA,False,kazzes
98,3447,truth_conditions,accidental,wet fur,generic,4,30,NA,False,morseths
98,3894,truth_conditions,accidental,broken tails,generic,5,50,NA,False,luzaks
98,6409,truth_conditions,accidental,cracked shells,generic,6,50,NA,False,ollers
98,2649,truth_conditions,accidental,itchy tails,generic,7,70,NA,False,thups
98,2205,truth_conditions,accidental,sore teeth,generic,8,70,NA,False,elleps
98,1700,truth_conditions,accidental,rotting teeth,generic,9,10,NA,False,feps
98,4661,truth_conditions,accidental,itchy skin,generic,10,90,NA,False,glippets
98,2836,truth_conditions,accidental,swollen skin,generic,11,30,NA,False,moxes
98,3033,truth_conditions,accidental,rotting shells,generic,12,10,NA,False,dorbs
98,2954,truth_conditions,accidental,infected ears,generic,13,50,NA,False,trufts
98,2204,truth_conditions,accidental,muddy fur,generic,14,30,NA,False,frams
98,1838,truth_conditions,accidental,fungus-covered claws,generic,15,70,NA,False,lorches
98,1481,truth_conditions,accidental,broken legs,generic,16,50,NA,False,ackles
98,1514,truth_conditions,accidental,fungus-covered scales,generic,17,90,NA,False,kweps
98,1679,truth_conditions,accidental,infected scales,generic,18,10,NA,False,krivels
98,4457,truth_conditions,accidental,muddy feathers,generic,19,90,NA,False,cheebas
99,12799,truth_conditions,accidental,cracked shells,generic,0,30,NA,True,kweps
99,3944,truth_conditions,accidental,broken legs,generic,1,90,NA,True,elleps
99,2630,truth_conditions,accidental,swollen ears,generic,2,10,NA,False,lorches
99,2442,truth_conditions,accidental,muddy feathers,generic,3,50,NA,True,frams
99,2078,truth_conditions,accidental,infected scales,generic,4,10,NA,False,krivels
99,3861,truth_conditions,accidental,rotting teeth,generic,5,90,NA,True,plovs
99,2316,truth_conditions,accidental,infected ears,generic,6,70,NA,True,ollers
99,2205,truth_conditions,accidental,itchy skin,generic,7,30,NA,True,blins
99,2837,truth_conditions,accidental,cracked claws,generic,8,70,NA,True,reesles
99,1724,truth_conditions,accidental,muddy fur,generic,9,50,NA,True,taifels
99,2268,truth_conditions,accidental,swollen skin,generic,10,10,NA,False,moxes
99,2192,truth_conditions,accidental,fungus-covered scales,generic,11,30,NA,True,kazzes
99,1527,truth_conditions,accidental,broken tails,generic,12,70,NA,True,dorbs
99,2021,truth_conditions,accidental,sore teeth,generic,13,10,NA,False,stups
99,1465,truth_conditions,accidental,itchy tails,generic,14,90,NA,True,ackles
99,1834,truth_conditions,accidental,sore legs,generic,15,50,NA,True,ludinos
99,4616,truth_conditions,accidental,fungus-covered claws,generic,16,90,NA,True,javs
99,1571,truth_conditions,accidental,wet feathers,generic,17,70,NA,True,cheebas
99,1488,truth_conditions,accidental,wet fur,generic,18,30,NA,True,trufts
99,2271,truth_conditions,accidental,rotting shells,generic,19,50,NA,True,zorbs
