Parameter,Item,Prevalence,Value,Probability
accidental_low,response1,gamma,0.20955832256004214,0.0005400000000000058
accidental_low,response1,delta,3.251839929725975,0.0005400000000000058
part,response0,gamma,0.7844048438128084,0.0005400000000000058
part,response0,delta,2.565209800377488,0.0005400000000000058
part,response1,gamma,0.876791286515072,0.0005400000000000058
part,response1,delta,3.8364809122867882,0.0005400000000000058
accidental_high,response0,gamma,0.48065580264665186,0.0005400000000000058
accidental_high,response0,delta,1.49255731375888,0.0005400000000000058
accidental_high,response1,gamma,0.37964668357744813,0.0005400000000000058
accidental_high,response1,delta,1.982456783298403,0.0005400000000000058
color,response0,gamma,0.40819647372700274,0.000040000000000000423
color,response0,delta,1.7717118724249303,0.000040000000000000423
color,response1,gamma,0.5764148649759591,0.000040000000000000423
color,response1,delta,1.3623540522530675,0.000040000000000000423
vague,response0,gamma,0.6308178456965834,0.000040000000000000423
vague,response0,delta,2.9427594621665776,0.000040000000000000423
vague,response1,gamma,0.753582458011806,0.000040000000000000423
vague,response1,delta,2.332127990666777,0.000040000000000000423
accidental_low,response0,gamma,0.3890915403608233,0.000040000000000000423
accidental_low,response0,delta,1.6037303488701582,0.000040000000000000423
accidental_low,response1,gamma,0.20955832256004214,0.000040000000000000423
accidental_low,response1,delta,3.251839929725975,0.000040000000000000423
part,response0,gamma,0.7844048438128084,0.000040000000000000423
part,response0,delta,2.565209800377488,0.000040000000000000423
part,response1,gamma,0.876791286515072,0.000040000000000000423
part,response1,delta,3.8364809122867882,0.000040000000000000423
accidental_high,response0,gamma,0.48065580264665186,0.000040000000000000423
accidental_high,response0,delta,1.49255731375888,0.000040000000000000423
accidental_high,response1,gamma,0.37964668357744813,0.000040000000000000423
accidental_high,response1,delta,1.982456783298403,0.000040000000000000423
color,response0,gamma,0.40819647372700274,0.000280000000000003
color,response0,delta,1.7717118724249303,0.000280000000000003
color,response1,gamma,0.5764148649759591,0.000280000000000003
color,response1,delta,1.3623540522530675,0.000280000000000003
vague,response0,gamma,0.6316530886106193,0.000280000000000003
vague,response0,delta,2.9427594621665776,0.000280000000000003
vague,response1,gamma,0.753582458011806,0.000280000000000003
vague,response1,delta,2.332127990666777,0.000280000000000003
accidental_low,response0,gamma,0.3890915403608233,0.000280000000000003
accidental_low,response0,delta,1.6037303488701582,0.000280000000000003
accidental_low,response1,gamma,0.20955832256004214,0.000280000000000003
accidental_low,response1,delta,3.251839929725975,0.000280000000000003
part,response0,gamma,0.7844048438128084,0.000280000000000003
part,response0,delta,2.565209800377488,0.000280000000000003
part,response1,gamma,0.876791286515072,0.000280000000000003
part,response1,delta,3.8364809122867882,0.000280000000000003
accidental_high,response0,gamma,0.48065580264665186,0.000280000000000003
accidental_high,response0,delta,1.49255731375888,0.000280000000000003
accidental_high,response1,gamma,0.37964668357744813,0.000280000000000003
accidental_high,response1,delta,1.982456783298403,0.000280000000000003
color,response0,gamma,0.40819647372700274,0.001380000000000015
color,response0,delta,1.7717118724249303,0.001380000000000015
color,response1,gamma,0.5764148649759591,0.001380000000000015
color,response1,delta,1.3623540522530675,0.001380000000000015
vague,response0,gamma,0.6080037222709507,0.001380000000000015
vague,response0,delta,2.9427594621665776,0.001380000000000015
vague,response1,gamma,0.753582458011806,0.001380000000000015
vague,response1,delta,2.332127990666777,0.001380000000000015
accidental_low,response0,gamma,0.3890915403608233,0.001380000000000015
accidental_low,response0,delta,1.6037303488701582,0.001380000000000015
accidental_low,response1,gamma,0.20955832256004214,0.001380000000000015
accidental_low,response1,delta,3.251839929725975,0.001380000000000015
part,response0,gamma,0.7844048438128084,0.001380000000000015
part,response0,delta,2.565209800377488,0.001380000000000015
part,response1,gamma,0.876791286515072,0.001380000000000015
part,response1,delta,3.8364809122867882,0.001380000000000015
accidental_high,response0,gamma,0.48065580264665186,0.001380000000000015
accidental_high,response0,delta,1.49255731375888,0.001380000000000015
accidental_high,response1,gamma,0.37964668357744813,0.001380000000000015
accidental_high,response1,delta,1.982456783298403,0.001380000000000015
color,response0,gamma,0.40819647372700274,0.00046000000000000484
color,response0,delta,1.7717118724249303,0.00046000000000000484
color,response1,gamma,0.5764148649759591,0.00046000000000000484
color,response1,delta,1.3623540522530675,0.00046000000000000484
vague,response0,gamma,0.6080037222709507,0.00046000000000000484
vague,response0,delta,1.9951527705416083,0.00046000000000000484
vague,response1,gamma,0.753582458011806,0.00046000000000000484
vague,response1,delta,2.332127990666777,0.00046000000000000484
accidental_low,response0,gamma,0.3890915403608233,0.00046000000000000484
accidental_low,response0,delta,1.6037303488701582,0.00046000000000000484
accidental_low,response1,gamma,0.20955832256004214,0.00046000000000000484
accidental_low,response1,delta,3.251839929725975,0.00046000000000000484
part,response0,gamma,0.7844048438128084,0.00046000000000000484
part,response0,delta,2.565209800377488,0.00046000000000000484
part,response1,gamma,0.876791286515072,0.00046000000000000484
part,response1,delta,3.8364809122867882,0.00046000000000000484
accidental_high,response0,gamma,0.48065580264665186,0.00046000000000000484
accidental_high,response0,delta,1.49255731375888,0.00046000000000000484
accidental_high,response1,gamma,0.37964668357744813,0.00046000000000000484
accidental_high,response1,delta,1.982456783298403,0.00046000000000000484
color,response0,gamma,0.4260563445277512,0.001220000000000013
color,response0,delta,1.7717118724249303,0.001220000000000013
color,response1,gamma,0.5764148649759591,0.001220000000000013
color,response1,delta,1.3623540522530675,0.001220000000000013
vague,response0,gamma,0.6080037222709507,0.001220000000000013
vague,response0,delta,1.9951527705416083,0.001220000000000013
vague,response1,gamma,0.753582458011806,0.001220000000000013
vague,response1,delta,2.332127990666777,0.001220000000000013
accidental_low,response0,gamma,0.3890915403608233,0.001220000000000013
accidental_low,response0,delta,1.6037303488701582,0.001220000000000013
accidental_low,response1,gamma,0.20955832256004214,0.001220000000000013
accidental_low,response1,delta,3.251839929725975,0.001220000000000013
part,response0,gamma,0.7844048438128084,0.001220000000000013
part,response0,delta,2.565209800377488,0.001220000000000013
part,response1,gamma,0.876791286515072,0.001220000000000013
part,response1,delta,3.8364809122867882,0.001220000000000013
accidental_high,response0,gamma,0.48065580264665186,0.001220000000000013
accidental_high,response0,delta,1.49255731375888,0.001220000000000013
accidental_high,response1,gamma,0.37964668357744813,0.001220000000000013
accidental_high,response1,delta,1.982456783298403,0.001220000000000013
color,response0,gamma,0.4260563445277512,0.0004800000000000049
color,response0,delta,1.7717118724249303,0.0004800000000000049
color,response1,gamma,0.5764148649759591,0.0004800000000000049
color,response1,delta,1.3623540522530675,0.0004800000000000049
vague,response0,gamma,0.6080037222709507,0.0004800000000000049
vague,response0,delta,1.9951527705416083,0.0004800000000000049
vague,response1,gamma,0.753582458011806,0.0004800000000000049
vague,response1,delta,2.332127990666777,0.0004800000000000049
accidental_low,response0,gamma,0.3890915403608233,0.0004800000000000049
accidental_low,response0,delta,1.6037303488701582,0.0004800000000000049
accidental_low,response1,gamma,0.20955832256004214,0.0004800000000000049
accidental_low,response1,delta,3.251839929725975,0.0004800000000000049
part,response0,gamma,0.7844048438128084,0.0004800000000000049
part,response0,delta,2.565209800377488,0.0004800000000000049
part,response1,gamma,0.876791286515072,0.0004800000000000049
part,response1,delta,3.8364809122867882,0.0004800000000000049
accidental_high,response0,gamma,0.48065580264665186,0.0004800000000000049
accidental_high,response0,delta,1.49255731375888,0.0004800000000000049
accidental_high,response1,gamma,0.35889284568838775,0.0004800000000000049
accidental_high,response1,delta,1.982456783298403,0.0004800000000000049
color,response0,gamma,0.4260563445277512,0.000760000000000008
color,response0,delta,1.7717118724249303,0.000760000000000008
color,response1,gamma,0.5764148649759591,0.000760000000000008
color,response1,delta,1.3623540522530675,0.000760000000000008
vague,response0,gamma,0.6080037222709507,0.000760000000000008
vague,response0,delta,1.9951527705416083,0.000760000000000008
vague,response1,gamma,0.753582458011806,0.000760000000000008
vague,response1,delta,2.332127990666777,0.000760000000000008
accidental_low,response0,gamma,0.4419092002790421,0.000760000000000008
accidental_low,response0,delta,1.6037303488701582,0.000760000000000008
accidental_low,response1,gamma,0.20955832256004214,0.000760000000000008
accidental_low,response1,delta,3.251839929725975,0.000760000000000008
part,response0,gamma,0.7844048438128084,0.000760000000000008
part,response0,delta,2.565209800377488,0.000760000000000008
part,response1,gamma,0.876791286515072,0.000760000000000008
part,response1,delta,3.8364809122867882,0.000760000000000008
accidental_high,response0,gamma,0.48065580264665186,0.000760000000000008
accidental_high,response0,delta,1.49255731375888,0.000760000000000008
accidental_high,response1,gamma,0.35889284568838775,0.000760000000000008
accidental_high,response1,delta,1.982456783298403,0.000760000000000008
color,response0,gamma,0.4260563445277512,0.00018000000000000202
color,response0,delta,1.7717118724249303,0.00018000000000000202
color,response1,gamma,0.5764148649759591,0.00018000000000000202
color,response1,delta,1.3623540522530675,0.00018000000000000202
vague,response0,gamma,0.6080037222709507,0.00018000000000000202
vague,response0,delta,1.9951527705416083,0.00018000000000000202
vague,response1,gamma,0.753582458011806,0.00018000000000000202
vague,response1,delta,2.332127990666777,0.00018000000000000202
accidental_low,response0,gamma,0.4473566913511604,0.00018000000000000202
accidental_low,response0,delta,1.6037303488701582,0.00018000000000000202
accidental_low,response1,gamma,0.20955832256004214,0.00018000000000000202
accidental_low,response1,delta,3.251839929725975,0.00018000000000000202
part,response0,gamma,0.7844048438128084,0.00018000000000000202
part,response0,delta,2.565209800377488,0.00018000000000000202
part,response1,gamma,0.876791286515072,0.00018000000000000202
part,response1,delta,3.8364809122867882,0.00018000000000000202
accidental_high,response0,gamma,0.48065580264665186,0.00018000000000000202
accidental_high,response0,delta,1.49255731375888,0.00018000000000000202
accidental_high,response1,gamma,0.35889284568838775,0.00018000000000000202
accidental_high,response1,delta,1.982456783298403,0.00018000000000000202
color,response0,gamma,0.4260563445277512,0.0000600000000000006
color,response0,delta,1.7717118724249303,0.0000600000000000006
color,response1,gamma,0.561898379586637,0.0000600000000000006
color,response1,delta,1.3623540522530675,0.0000600000000000006
vague,response0,gamma,0.6080037222709507,0.0000600000000000006
vague,response0,delta,1.9951527705416083,0.0000600000000000006
vague,response1,gamma,0.753582458011806,0.0000600000000000006
vague,response1,delta,2.332127990666777,0.0000600000000000006
accidental_low,response0,gamma,0.4473566913511604,0.0000600000000000006
accidental_low,response0,delta,1.6037303488701582,0.0000600000000000006
accidental_low,response1,gamma,0.20955832256004214,0.0000600000000000006
accidental_low,response1,delta,3.251839929725975,0.0000600000000000006
part,response0,gamma,0.7844048438128084,0.0000600000000000006
part,response0,delta,2.565209800377488,0.0000600000000000006
part,response1,gamma,0.876791286515072,0.0000600000000000006
part,response1,delta,3.8364809122867882,0.0000600000000000006
accidental_high,response0,gamma,0.48065580264665186,0.0000600000000000006
accidental_high,response0,delta,1.49255731375888,0.0000600000000000006
accidental_high,response1,gamma,0.35889284568838775,0.0000600000000000006
accidental_high,response1,delta,1.982456783298403,0.0000600000000000006
color,response0,gamma,0.4260563445277512,0.0022600000000000246
color,response0,delta,1.7717118724249303,0.0022600000000000246
